customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6969,1,1,0,0,-0.9924020376385531,1,0,1,2,0,0,2,2,2,0,0,1,1.1811490571991479,832.35,1
3166,1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,2,-1.5126238800701375,112.3,1
5513,1,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4594463760648215,60.65,0
2401,0,0,0,0,1.5729808767233588,1,0,0,2,2,2,2,2,0,2,0,1,0.4183842341228973,5550.1,0
2203,0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,1.0382345151848615,174.8,1
5184,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,0,2,0.8570986421667539,90.55,1
3526,1,0,1,0,0.6771328748826912,1,2,1,2,2,0,0,2,0,0,1,0,0.966777244177718,4733.1,0
373,1,0,0,0,1.0436161483629645,1,0,0,0,2,2,2,2,0,2,0,0,0.1774236690988095,4048.95,0
6305,1,1,1,0,0.47353105628253944,0,1,0,0,2,0,0,0,0,0,1,2,-1.1437049460332582,1359.7,1
407,0,0,1,1,1.0843365120829946,1,0,0,0,2,0,2,2,2,2,1,1,0.3718539181182462,4542.35,0
1958,1,0,0,0,1.5729808767233588,1,2,1,2,0,2,2,2,2,2,1,2,1.438727592224897,7532.15,1
4154,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,69.9,1
4158,0,0,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,888.65,0
4716,1,1,1,0,1.2064976032430856,1,2,1,0,2,2,0,2,2,1,1,2,1.2958130502106107,6383.35,1
4578,0,0,1,1,0.10704778280226633,1,0,0,2,0,0,2,0,0,1,1,0,-0.32610082195152557,1916.0,0
2319,0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,0,-1.504314895069307,413.0,0
762,1,0,1,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,808.95,0
1707,0,0,0,0,0.26992923768238775,1,0,0,2,0,0,0,0,0,1,1,2,-0.562075995975115,1886.4,0
6069,1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,2,0,1,2,0.7258166791536301,86.6,1
5799,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3630621500551865,1679.25,0
6593,0,1,1,0,0.025607055362205634,1,2,1,0,2,0,0,0,0,0,1,0,0.5264010391336954,2656.5,1
1781,0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,0,0,-0.6966815529885713,540.95,0
2607,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4960059100684764,19.75,0
6382,1,0,0,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,0,0,3,-1.51594747407047,537.35,0
2296,1,0,1,1,0.06632741908223598,1,0,2,1,1,1,1,1,1,1,0,1,-1.5009913010689746,678.8,0
824,0,0,1,0,0.9621754209229036,1,0,1,2,0,2,0,0,0,2,0,0,0.5164302571326987,4513.65,0
5933,0,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,0,1,-1.343120586053193,1423.85,0
3444,0,0,1,1,-0.4223169455581282,1,2,2,1,1,1,1,1,1,2,0,1,-1.3132082400502028,555.4,0
6434,0,0,1,1,-0.9109613101984924,1,2,2,1,1,1,1,1,1,2,0,1,-1.2849576910473786,225.55,0
5174,1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,268.45,0
2701,0,0,0,0,0.10704778280226633,1,2,1,0,2,0,2,0,0,0,0,1,0.682609957149311,2917.5,1
4713,0,0,0,0,0.06632741908223598,1,0,1,0,0,0,0,0,0,0,1,1,0.17410007509847744,2416.1,1
949,0,1,0,0,-1.1552834925186746,1,2,1,0,0,0,0,2,2,0,1,2,0.9817334171792131,424.45,1
1747,1,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.46443176706532,1492.1,0
2263,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,2,2,2,0,0,2,0.18407085709947407,132.4,0
5932,0,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,2,2,0,1,2,1.0166311541827018,660.9,1
1338,1,1,1,0,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,1893.95,1
5773,1,0,1,1,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,3,0.15914390209698223,284.9,0
6303,0,0,0,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,784.25,0
5014,1,0,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,417.7,0
1974,0,1,1,0,0.8400143297628127,1,2,1,0,0,0,0,2,2,1,1,1,1.0332491241843629,5016.25,0
6706,0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,2,0,2,0,1,2,0.8421424691652587,1612.75,1
4969,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.13920233809498894,119.75,1
6236,1,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,2,0,1,1,1.156222102196656,3204.65,1
4555,1,1,1,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,1,1,2,-1.462769970065154,485.2,0
634,1,0,0,0,-1.1960038562387048,1,0,0,2,0,0,0,0,0,0,1,3,-0.4856333339674735,160.85,0
4687,0,0,1,1,1.5729808767233588,0,1,0,2,2,0,2,2,2,2,0,3,-0.20312784393923258,4145.25,0
5268,1,0,0,0,-0.9516816739185228,1,0,1,0,0,0,2,2,2,0,1,0,1.0349109211845293,827.45,0
2849,0,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.5072366949696331,49.5,0
3287,1,0,1,1,-0.5851984004382496,1,0,0,0,0,2,0,0,2,0,0,2,-0.24301097194321938,990.85,1
2712,1,0,1,1,-0.8295205827584317,1,0,0,0,0,0,0,0,2,1,0,1,-0.3693075439558449,696.35,1
5436,1,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,0,2,2,1,3,0.5097830691320341,5585.4,0
6585,0,0,0,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,1,1,0,-1.341458789053027,1601.2,0
2635,1,0,0,0,-1.1552834925186746,0,1,0,0,0,0,2,0,2,0,1,2,-0.8213163280010305,162.45,0
6609,0,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,470.2,0
1005,0,0,1,1,0.26992923768238775,1,0,0,2,0,0,0,0,0,0,0,1,-0.45572098796448335,2066.0,0
2394,1,0,1,0,-0.1779947632379461,1,0,0,2,0,0,2,0,0,1,0,3,-0.34604238595351905,1426.45,0
5865,0,1,0,0,-1.1145631287986442,1,0,1,0,2,0,0,2,0,0,1,2,0.6626683931473177,392.5,0
5285,0,1,1,0,0.5142514200025698,1,0,1,0,0,2,0,0,2,0,1,2,0.7091987091519689,3861.45,0
5088,1,0,0,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,3,0.1857326540996401,2552.9,0
5587,0,1,1,0,1.125056875803025,1,0,1,2,2,2,2,2,2,2,1,0,1.503537675231376,6668.35,0
3395,1,1,0,0,-0.9924020376385531,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,819.4,1
4787,0,0,0,0,0.5956921474426305,1,2,1,2,0,2,0,2,0,1,0,1,1.001674981181207,4615.25,0
5983,1,0,1,1,-0.2594354906780068,1,2,1,0,0,0,0,2,0,0,1,2,0.6310942501441613,2070.6,1
2930,0,1,1,1,-1.1960038562387048,1,0,1,2,0,0,2,2,0,0,1,3,0.7823177771592784,273.75,1
5916,0,0,1,1,0.7178532386027215,1,0,1,0,0,0,0,0,0,0,1,0,0.1657910900976468,3557.7,0
932,1,0,1,1,-0.21871512695797646,1,2,0,0,0,0,2,2,2,0,0,0,0.22727757910379318,1957.1,0
2914,0,1,0,0,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,2,0.9086143491719036,729.95,1
1801,0,0,1,0,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.3663857440555187,1416.75,0
5784,0,0,1,0,1.5729808767233588,1,0,0,2,0,2,2,2,2,2,0,0,0.5679459641378485,5924.4,0
1200,1,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,2,0,3,-1.3181936310507012,1697.7,0
4572,1,0,1,1,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,1,0,1.6597465932469917,7849.85,0
3196,0,0,0,0,-0.7888002190384014,0,1,0,0,0,2,0,2,2,0,0,2,-0.518869273970796,649.4,0
3433,1,0,1,0,0.9621754209229036,1,0,1,0,0,0,0,0,2,1,1,2,0.5363718211346925,4557.5,0
7013,1,0,1,0,0.22920887396235737,1,0,1,2,2,0,0,0,0,0,1,2,0.4881797081298748,3013.05,1
852,1,1,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,0,1,0.8537750481664219,1266.1,1
1287,0,0,0,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,1,0,-1.5109620830699715,360.35,0
5186,0,0,1,1,-0.748079855318371,1,0,1,0,0,0,0,0,0,0,0,2,0.18074726309914202,1046.5,0
3445,1,0,1,1,-0.015113308357824713,1,0,1,0,0,0,0,0,0,0,1,0,0.1657910900976468,2347.9,1
2345,0,0,0,0,-0.9924020376385531,1,0,0,2,0,0,2,0,0,1,0,0,-0.3493659799538514,447.75,0
2464,0,0,1,1,0.43281069256250915,1,2,1,0,0,2,0,2,2,0,1,0,1.1479131171958254,4209.95,0
548,0,0,0,0,0.7992939660427822,1,2,0,2,0,2,2,2,0,1,0,1,0.3070438351117673,3877.65,0
2833,1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,2,0,0,0,1,3,-0.4823097399671412,152.3,0
1951,1,0,0,0,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,1,3,-1.4943441130683104,572.2,0
5917,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,19.65,1
879,1,1,0,0,-0.8295205827584317,0,1,0,0,0,2,2,0,2,0,1,2,-0.7016669439890695,526.95,1
2704,0,0,1,1,-0.6666391278783103,0,1,0,0,0,0,0,0,2,0,1,1,-0.9725398550161476,552.7,0
4987,0,0,0,0,0.3106496014024181,1,2,0,0,0,2,2,2,2,1,1,3,0.531386430134194,3208.65,0
4021,0,0,0,0,-1.1145631287986442,0,1,0,0,0,2,0,0,2,0,0,2,-0.8395960950028577,210.75,1
4239,1,0,1,0,0.3106496014024181,1,2,1,0,0,0,0,2,2,0,1,0,1.074794049188516,3706.95,1
2434,0,0,0,0,0.14776814652229667,1,0,2,1,1,1,1,1,1,1,0,3,-1.502653098069141,620.75,0
4931,0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,2,0,1,2,0.5064594751317021,412.5,1
1112,0,0,0,0,-0.9109613101984924,1,0,1,2,0,0,0,2,0,0,1,3,0.6626683931473177,832.05,1
1402,1,0,1,1,-1.2367242199587352,1,0,1,0,0,0,0,2,2,0,1,0,0.8238627021634315,185.55,1
248,1,0,0,0,-0.38159658183809786,1,2,1,0,0,0,2,2,0,0,1,2,0.85876043916692,1943.2,1
4323,1,0,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,0,-1.4860351280674797,505.9,0
3408,0,1,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.58330393123935,8046.85,0
1176,0,0,1,0,0.06632741908223598,1,0,0,0,0,0,2,0,0,0,0,0,-0.48397153696730727,1815.3,0
5086,1,0,0,0,-0.9109613101984924,1,0,0,2,0,0,2,2,0,0,0,0,-0.08347845992727167,612.95,0
2677,0,0,0,0,-0.748079855318371,1,0,0,2,0,0,2,0,0,1,0,3,-0.3011738669490337,795.15,0
432,0,0,0,0,-0.38159658183809786,1,2,1,2,0,0,0,2,0,0,1,0,0.8404806721650927,2169.8,1
6798,1,0,1,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993295040688086,973.1,0
5005,1,0,1,0,-0.3408762181180675,1,0,1,2,0,0,2,0,2,0,1,2,0.8138919201624348,2210.2,0
3931,1,0,1,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,1,0,1.1396041321949948,4853.75,1
6279,1,1,0,0,-0.5037576729981889,1,0,0,2,0,0,2,0,0,1,0,3,-0.357674964954682,1055.9,0
4370,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,0,0.1657910900976468,144.55,1
2168,0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,1,1,-0.5221928679711283,91.1,1
5518,1,0,0,0,-0.4223169455581282,0,1,0,0,0,2,2,2,2,2,0,0,-0.2662761299455452,1304.85,0
445,1,0,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,2,0,1,0,1.1063681921916724,713.0,1
1433,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.451137391063991,21.1,0
2943,0,0,1,1,1.0843365120829946,1,2,1,0,2,0,2,0,2,0,1,0,1.0598378761870213,5580.8,0
2893,0,0,1,1,1.0436161483629645,1,2,2,1,1,1,1,1,1,1,1,1,-1.3381351950526947,1497.9,0
3046,0,0,0,0,0.35136996512244845,1,2,1,2,2,2,2,2,2,0,1,0,1.653099405246327,4527.45,1
6941,0,1,0,0,1.0843365120829946,1,2,1,0,2,0,0,0,0,2,1,1,0.47987072312904416,4590.35,0
308,0,0,1,1,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,200.2,0
185,1,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,2,1,0,-1.4860351280674797,614.45,0
1188,1,1,1,0,0.5549717837226001,1,2,1,0,0,2,0,2,2,0,1,2,1.1329569441943304,4564.9,0
3052,1,0,1,1,-1.318164947398796,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,,0
6962,1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.5380336181348585,171.15,1
6475,0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,0,1,-1.5009913010689746,1012.4,0
3097,0,1,0,0,-0.7888002190384014,1,0,1,0,0,2,0,0,0,0,1,2,0.3170146171127639,940.35,1
6357,0,1,0,0,-0.8702409464784621,1,0,1,0,0,0,0,2,2,0,0,0,0.82884809316393,1047.7,1
5144,1,0,0,0,-0.015113308357824713,1,2,1,2,0,0,2,0,0,0,0,0,0.7607144161571191,2766.4,0
5003,1,1,1,0,-0.62591876415828,1,2,1,0,0,2,0,2,2,0,1,1,1.1861344481996465,1622.45,1
3168,0,0,0,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,1129.35,0
6377,0,0,0,0,0.758573602322752,1,2,1,2,2,2,0,2,2,1,0,0,1.4187860282229037,5680.9,0
4123,1,0,0,0,-0.13727439951791576,1,0,0,0,0,2,2,2,2,1,1,0,0.35191235411625243,2243.9,0
6060,1,0,1,0,1.5322605130033284,1,0,0,2,2,2,2,0,0,2,0,1,0.006258578081699082,4523.25,0
6115,0,0,1,1,1.5729808767233588,1,2,1,2,0,2,2,0,2,2,0,2,1.1861344481996465,7159.7,0
922,1,0,1,1,0.35136996512244845,1,2,0,0,2,2,0,2,0,1,0,0,0.12424616509349373,2839.95,0
5274,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.5247392421335293,80.55,0
3247,0,0,1,0,-1.0331224013585834,1,0,0,2,0,2,2,2,2,0,0,0,0.5480044001358552,580.1,0
3211,1,0,1,1,-0.30015585439803716,1,0,1,0,0,0,0,2,2,1,1,2,0.8521132511662559,2178.6,1
6857,1,0,1,1,1.4100994218432374,1,2,1,2,2,0,2,0,0,1,0,2,0.8238627021634315,6038.55,0
4918,1,0,1,1,-1.1145631287986442,1,2,0,0,0,0,2,0,0,0,1,3,-0.3011738669490337,259.4,0
6748,1,0,0,1,-0.7073594915983407,1,2,2,1,1,1,1,1,1,0,1,2,-1.328164413051698,324.15,0
3307,0,0,1,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,0,2,-1.4876969250676457,417.65,0
6244,1,0,1,1,-1.1960038562387048,1,0,0,0,2,2,0,0,0,0,1,3,-0.28621769394753876,168.15,1
5487,1,0,1,1,0.880734693482843,1,2,1,0,2,0,2,2,2,1,1,2,1.3440051632154282,5637.85,0
6154,1,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,1,3,-1.502653098069141,839.4,0
5232,0,0,1,0,-0.9516816739185228,1,0,1,0,0,0,0,0,2,0,1,2,0.4981504901308714,769.1,0
2917,0,0,0,0,1.247217966963116,1,2,1,0,2,0,0,2,2,2,0,0,1.086426628189679,6253.0,0
665,0,0,1,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,0,0,-1.3464441800535252,1641.8,0
6613,0,0,0,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,0,1,-1.3348116010523623,1678.05,0
2366,1,0,1,0,0.3106496014024181,1,0,0,0,2,0,0,0,0,0,1,3,-0.4856333339674735,2058.5,0
222,1,0,0,0,1.125056875803025,0,1,0,2,2,2,0,0,0,2,0,0,-0.8362725010025254,2424.5,0
6872,0,0,0,0,-1.1552834925186746,1,0,1,2,0,2,2,0,2,0,1,0,0.9850570111795457,387.2,1
1471,0,1,0,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,3,0.8338334841644282,6293.45,0
5415,0,0,1,0,0.18848851024232702,1,2,1,0,0,2,0,0,0,0,1,1,0.47156173812821356,2839.65,1
2311,1,0,1,0,-0.015113308357824713,1,2,1,0,2,0,0,2,2,0,1,1,1.1329569441943304,3145.9,0
880,1,0,0,0,0.26992923768238775,1,2,0,0,0,0,2,0,0,2,1,1,-0.3626603559551803,2200.7,0
5997,0,0,0,0,0.22920887396235737,1,2,2,1,1,1,1,1,1,1,1,2,-1.3464441800535252,914.4,0
4901,1,0,0,0,0.7992939660427822,1,2,1,0,0,2,0,0,2,2,1,1,0.8205391081630994,4577.75,0
4888,0,0,1,1,0.6364125111626608,1,2,1,2,2,0,0,2,2,0,1,1,1.3456669602155942,4997.5,0
1011,1,0,1,1,1.5322605130033284,0,1,0,2,0,2,2,2,2,2,0,0,-0.17487729493640844,4144.8,0
710,1,0,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,0,1,0.19237984210030468,1493.55,0
2586,0,0,0,0,0.7178532386027215,1,2,0,2,0,2,2,2,2,1,1,1,0.5895493251400082,4179.1,0
2864,0,0,0,0,-0.5444780367182193,0,1,0,0,0,0,0,2,2,1,1,1,-0.6617838159850825,893.55,1
43,1,0,1,1,-0.30015585439803716,1,0,0,2,2,2,0,0,0,1,1,0,-0.10508182092943122,1611.0,0
6219,1,0,0,0,-0.8295205827584317,1,0,0,0,2,0,0,0,0,0,1,0,-0.5221928679711283,593.05,0
5770,1,1,1,0,0.26992923768238775,1,2,1,0,2,2,0,2,2,0,1,2,1.3589613362169235,4284.8,1
631,1,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,0,0,0,0,3,0.32864719611392706,544.55,1
6563,0,0,1,1,-0.38159658183809786,1,0,0,2,2,2,2,0,0,1,1,3,0.04946530008601819,1533.8,0
57,1,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,0,1,2,-1.5076384890696393,529.8,0
2410,1,1,0,0,0.5956921474426305,1,2,1,0,0,0,0,2,0,0,1,1,0.7075369121518029,3865.6,0
4146,1,0,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,2,1,1,-1.51594747407047,515.75,0
5870,0,0,1,0,-0.748079855318371,1,2,0,2,0,0,0,2,0,0,1,0,-0.0020504069191315333,941.0,1
3754,0,1,1,0,-0.8702409464784621,1,2,1,0,0,2,2,2,2,0,1,0,1.3057838322116073,1133.65,1
2202,1,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,48.35,0
1504,0,0,1,1,-0.2594354906780068,1,0,1,2,2,0,0,0,0,0,0,2,0.5712695581381809,2070.05,0
1209,0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6580847962468257,8333.95,0
4697,0,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,1209.25,0
565,1,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,3,-1.4943441130683104,1396.25,0
527,1,0,1,1,-0.8702409464784621,1,2,0,2,0,0,0,2,0,0,1,0,0.012905766082363669,723.35,0
2148,1,1,1,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,228.65,0
6727,0,0,0,1,-0.7888002190384014,1,2,0,2,2,2,2,2,2,2,0,1,0.8039211381614382,1161.75,0
1123,1,0,0,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,1,3,-1.481049737066981,98.35,0
1688,1,1,1,1,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,1,1,0.3469269631157543,775.3,0
1677,1,0,1,0,-0.5851984004382496,1,2,0,0,2,0,0,0,0,0,0,1,-0.26461433294537917,1074.65,0
573,1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,1,2,-0.9708780580159815,35.55,1
2461,0,0,1,0,-0.015113308357824713,1,0,1,2,0,0,0,0,0,0,1,0,0.356897745116751,2324.7,0
986,1,0,0,0,-0.13727439951791576,0,1,0,2,0,0,2,0,0,1,0,3,-0.9692162610158153,1072.6,0
279,0,0,0,0,-1.1960038562387048,1,2,0,0,0,0,0,2,0,0,1,2,-0.1499503399339166,170.5,0
5572,0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,1.0099839661820376,196.9,1
6249,1,0,1,1,-0.7888002190384014,1,0,1,0,0,2,0,2,2,0,1,3,1.0598378761870213,1162.85,1
6227,0,0,0,0,0.35136996512244845,0,1,0,0,2,0,0,0,2,0,1,2,-0.8113455460000336,1677.85,0
6350,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.5259182560714666,18.85,0
3019,1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,2,0,0,0,3,-0.32942441595185784,370.4,0
6205,0,0,1,0,0.7992939660427822,1,0,0,2,0,2,0,2,0,1,1,3,-0.015344782920460707,3410.6,0
5894,0,0,1,1,0.5142514200025698,1,2,2,1,1,1,1,1,1,2,1,0,-1.3331498040521963,1138.8,0
4877,1,0,1,0,1.5322605130033284,1,2,0,0,2,2,2,2,0,2,0,1,0.37683930911874425,5264.25,0
421,0,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,3,-1.5309036470719648,1005.7,0
3739,0,1,1,0,1.2064976032430856,1,2,1,0,2,2,0,2,0,1,1,1,1.1030445981913404,5936.55,0
3793,0,0,1,0,1.125056875803025,1,2,1,2,2,0,0,0,2,0,1,1,0.9750862291785486,5475.9,0
2869,0,1,1,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5197538511330312,224.05,1
4427,0,1,1,0,-0.38159658183809786,1,0,1,2,0,0,0,2,2,0,1,2,1.0083221691818711,2326.05,0
4149,1,0,0,1,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,1,3,-1.1104690060299358,31.35,1
6582,0,0,0,0,1.4100994218432374,1,0,0,2,0,2,2,0,2,1,1,0,0.252204534106285,4991.5,0
84,0,0,0,0,-0.8295205827584317,1,2,1,0,2,0,0,2,0,0,1,0,0.830509890164096,1052.4,1
3353,0,1,1,0,1.5729808767233588,1,2,0,2,2,2,2,0,2,2,1,0,0.5961965131406728,5831.2,0
4593,1,0,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,1,-1.491020519067978,510.8,0
5068,0,0,0,0,-1.1145631287986442,1,2,0,2,0,0,0,0,0,0,1,2,-0.3643221529553466,283.95,0
2936,1,0,0,0,-0.2594354906780068,1,2,0,0,0,0,0,0,0,1,1,1,-0.43910301796282214,1295.4,0
3948,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,19.65,0
883,1,1,0,0,1.5322605130033284,0,1,0,0,2,2,0,2,0,1,1,1,-0.6883725679877406,3011.65,0
6445,1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6364814352446657,8093.15,0
4450,1,0,1,0,1.125056875803025,1,0,1,0,2,0,0,2,2,1,1,2,0.9850570111795457,5610.25,1
1124,0,1,1,1,-0.015113308357824713,1,2,1,0,2,0,0,2,2,0,1,2,1.1844726511994805,3217.65,0
63,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.4926823160681442,19.85,1
4974,0,0,0,0,-0.748079855318371,1,2,0,0,2,0,0,0,0,1,1,3,-0.3493659799538514,773.2,0
928,0,0,0,0,-0.7888002190384014,1,2,1,2,0,0,0,0,0,0,1,1,0.5064594751317021,1029.35,0
2806,0,0,0,0,-1.0738427650786138,1,2,1,0,2,2,2,2,2,0,1,1,1.5002140812310438,669.45,1
2041,0,0,0,0,0.5549717837226001,1,2,0,2,0,2,0,2,2,2,0,3,0.47987072312904416,3593.8,0
77,1,0,0,0,-0.7073594915983407,1,0,1,0,0,2,2,2,2,0,1,2,1.2160467942026365,1553.95,1
3885,1,1,1,0,0.43281069256250915,1,2,1,0,2,0,2,2,0,0,1,2,0.9817334171792131,3953.15,0
3413,1,0,0,0,0.26992923768238775,1,0,0,0,0,0,2,0,0,2,1,0,-0.4972659129686364,1971.15,0
5957,1,1,0,0,-0.46303730927815856,1,0,0,0,0,2,0,2,0,0,1,0,-0.15659752793458118,1236.15,1
2210,1,0,0,0,1.002895784642934,0,1,0,2,0,2,0,2,2,0,1,2,-0.3659839499555126,3196.0,0
607,0,0,1,0,0.8400143297628127,1,0,1,0,0,0,2,2,2,1,1,2,0.9534828681763893,4872.2,0
3260,1,0,1,1,-0.5851984004382496,1,0,1,2,0,2,0,2,0,0,1,3,0.7690234011579498,1500.5,0
4024,0,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,2,0,1,2,-0.15327393393424887,60.15,1
5452,0,0,1,0,1.0436161483629645,1,2,0,2,0,0,2,0,0,1,1,0,-0.12336158793125872,3478.75,0
5750,0,1,0,0,1.5729808767233588,1,2,1,0,0,2,0,2,2,2,0,0,1.3057838322116073,7413.55,0
47,0,0,0,0,0.10704778280226633,1,0,1,0,0,2,2,2,2,1,1,2,1.1462513201956595,3532.0,0
2754,1,0,0,0,-1.1960038562387048,1,0,1,0,0,2,0,0,2,0,0,1,0.6959043331506402,256.75,0
4832,1,0,0,0,0.22920887396235737,1,2,1,2,2,0,0,2,2,1,1,2,1.332372584214265,3887.25,0
5847,1,0,1,1,0.10704778280226633,1,2,0,2,2,2,2,0,0,2,1,1,0.14584952609565352,2490.15,0
1085,1,0,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,0,0,1,2,0.8537750481664219,593.45,1
3720,0,0,0,0,0.5956921474426305,1,0,0,0,0,2,2,2,2,2,0,3,0.32200000811326246,3510.3,0
6333,0,0,0,0,-0.748079855318371,1,0,0,0,2,0,0,0,0,0,0,2,-0.4756625519664766,765.45,0
